Timestamp,Task ID,Machine ID,Operator ID,Task Type,Site Type,Weather,Terrain,Shift,Ambient Temperature (C),Operator Skill,Machine Age (yrs),Engine Hours,Fuel Used (L),Load Cycles,Idling Time (min),Proximity Distance (m),Seatbelt Status,Safety Alert Triggered,Estimated Time (min),Actual Time (min),anomaly_flag
2025-05-05 23:45:00,T0422,EXC103,OP1004,Earth Excavation,Underground Hard-Rock Mining,Sunny,Flat,Night,8.9,Beginner,3,1523.3,2.8,7,9,3.9,Fastened,No,60,75.7,Normal
2025-05-06 16:56:00,T0423,EXC104,OP1001,Demolition,Mining,Windy,Incline,Day,22.8,Expert,6,1562.7,10.6,13,108,24.6,Fastened,Yes,90,149.0,Unusual
2025-05-20 03:01:00,T0424,EXC105,OP1001,Trenching,Construction,Windy,Incline,Night,30.6,Expert,5,1561.9,1.2,1,12,47.6,Fastened,No,45,59.0,Normal
2025-05-15 09:50:00,T0425,EXC102,OP1003,Material Loading,Underground Hard-Rock Mining,Cloudy,Rocky,Night,15.4,Intermediate,8,1530.2,4.1,9,3,46.4,Fastened,No,30,39.4,Normal
2025-05-14 03:22:00,T0426,EXC101,OP1006,Material Loading,Underground Hard-Rock Mining,Rainy,Flat,Night,30.3,Beginner,8,1543.0,3.1,9,3,39.0,Fastened,No,30,52.4,Normal
2025-05-11 23:30:00,T0427,EXC104,OP1003,Trenching,Mining,Windy,Flat,Day,37.4,Intermediate,6,1568.5,6.4,14,37,2.6,Fastened,Yes,45,63.0,Normal
2025-05-08 09:43:00,T0428,EXC101,OP1002,Trenching,Underground Hard-Rock Mining,Rainy,Incline,Day,20.6,Expert,8,1598.0,6.1,10,31,15.8,Fastened,No,45,72.8,Normal
2025-05-06 15:26:00,T0429,EXC100,OP1004,Earth Excavation,Underground Hard-Rock Mining,Sunny,Rocky,Day,19.2,Beginner,4,1508.1,2.4,1,47,46.9,Unfastened,Yes,60,105.8,Unusual
2025-05-14 06:13:00,T0430,EXC105,OP1005,Demolition,Mining,Sunny,Incline,Day,32.7,Beginner,5,1556.7,2.3,2,15,48.0,Unfastened,Yes,90,150.2,Normal
2025-05-06 23:02:00,T0431,EXC100,OP1002,Trenching,Mining,Windy,Incline,Night,35.0,Expert,4,1501.3,8.3,13,46,41.0,Fastened,Yes,45,66.1,Unusual
2025-05-30 20:16:00,T0432,EXC101,OP1007,Earth Excavation,Underground Hard-Rock Mining,Sunny,Flat,Day,23.8,Expert,8,1586.0,1.8,3,18,13.0,Fastened,No,60,63.9,Normal
2025-05-10 10:37:00,T0433,EXC103,OP1002,Demolition,Underground Hard-Rock Mining,Windy,Flat,Day,19.2,Expert,3,1554.7,5.7,12,33,15.2,Fastened,No,90,102.1,Normal
2025-05-16 01:59:00,T0434,EXC103,OP1006,Earth Excavation,Construction,Windy,Incline,Day,30.9,Beginner,3,1562.3,7.0,11,46,16.3,Fastened,Yes,60,116.9,Normal
2025-05-17 19:11:00,T0435,EXC100,OP1001,Trenching,Construction,Cloudy,Flat,Day,24.1,Expert,4,1570.0,4.0,7,38,4.4,Fastened,No,45,55.2,Normal
2025-05-20 10:26:00,T0436,EXC101,OP1000,Demolition,Construction,Windy,Incline,Night,23.1,Intermediate,8,1534.1,1.8,2,13,17.0,Fastened,No,90,139.8,Normal
2025-05-08 07:25:00,T0437,EXC102,OP1000,Material Loading,Underground Hard-Rock Mining,Rainy,Flat,Day,23.9,Intermediate,8,1577.3,4.4,11,7,23.3,Fastened,No,30,44.9,Normal
2025-05-02 06:07:00,T0438,EXC103,OP1005,Material Loading,Mining,Sunny,Rocky,Day,20.3,Beginner,3,1527.8,4.7,9,13,33.4,Unfastened,Yes,30,44.6,Normal
2025-05-09 23:06:00,T0439,EXC105,OP1003,Earth Excavation,Mining,Cloudy,Flat,Day,28.2,Intermediate,5,1587.4,6.5,14,34,9.9,Fastened,No,60,75.7,Normal
2025-05-11 08:47:00,T0440,EXC101,OP1003,Demolition,Construction,Cloudy,Incline,Day,25.4,Intermediate,8,1592.3,1.3,2,2,2.4,Fastened,Yes,90,132.7,Normal
2025-05-05 09:53:00,T0441,EXC102,OP1005,Demolition,Underground Hard-Rock Mining,Windy,Incline,Night,24.9,Beginner,8,1551.0,3.8,7,2,33.5,Fastened,No,90,162.1,Normal
2025-05-15 04:34:00,T0442,EXC103,OP1001,Trenching,Underground Hard-Rock Mining,Windy,Rocky,Night,20.9,Expert,3,1563.7,5.0,10,15,6.3,Fastened,No,45,57.2,Normal
2025-05-26 07:53:00,T0443,EXC105,OP1006,Trenching,Construction,Rainy,Rocky,Day,30.6,Beginner,5,1554.0,3.4,5,25,34.2,Fastened,No,45,91.6,Normal
2025-05-27 16:58:00,T0444,EXC105,OP1007,Demolition,Construction,Windy,Incline,Day,26.1,Expert,5,1525.5,7.3,14,11,15.5,Fastened,No,90,110.0,Normal
2025-05-17 13:35:00,T0445,EXC100,OP1002,Earth Excavation,Underground Hard-Rock Mining,Cloudy,Rocky,Night,12.8,Expert,4,1572.3,6.0,13,4,48.5,Unfastened,Yes,60,66.3,Normal
2025-05-20 15:09:00,T0446,EXC101,OP1002,Demolition,Construction,Windy,Rocky,Night,34.8,Expert,8,1500.2,3.1,6,3,4.1,Fastened,No,90,109.7,Normal
2025-05-08 14:59:00,T0447,EXC104,OP1006,Trenching,Construction,Cloudy,Rocky,Day,24.9,Beginner,6,1505.1,5.6,10,43,12.6,Fastened,No,45,85.5,Normal
2025-05-22 15:02:00,T0448,EXC101,OP1006,Earth Excavation,Construction,Sunny,Incline,Night,21.3,Beginner,8,1519.0,7.2,14,9,0.7,Fastened,Yes,60,91.0,Normal
2025-05-10 09:23:00,T0449,EXC101,OP1006,Trenching,Underground Hard-Rock Mining,Windy,Incline,Day,30.0,Beginner,8,1521.6,1.5,2,15,38.0,Fastened,No,45,80.1,Normal
2025-05-24 13:20:00,T0450,EXC105,OP1003,Grading,Underground Hard-Rock Mining,Sunny,Incline,Day,23.8,Intermediate,5,1533.7,3.9,8,2,33.8,Fastened,No,35,46.5,Normal
2025-05-27 11:52:00,T0451,EXC101,OP1007,Material Loading,Construction,Rainy,Incline,Day,34.6,Expert,8,1505.1,3.1,6,2,32.1,Fastened,No,30,44.9,Normal
2025-05-12 18:48:00,T0452,EXC101,OP1001,Grading,Mining,Cloudy,Rocky,Day,29.0,Expert,8,1584.4,5.9,12,15,19.5,Unfastened,Yes,35,51.2,Normal
2025-05-02 12:23:00,T0453,EXC100,OP1004,Earth Excavation,Construction,Rainy,Flat,Day,32.6,Beginner,4,1532.0,2.4,4,23,33.8,Fastened,No,60,96.8,Normal
2025-05-07 11:58:00,T0454,EXC102,OP1002,Earth Excavation,Construction,Rainy,Rocky,Day,37.2,Expert,8,1501.4,1.5,2,14,33.7,Fastened,No,60,89.2,Normal
2025-05-08 20:52:00,T0455,EXC100,OP1000,Grading,Mining,Sunny,Flat,Day,28.9,Intermediate,4,1561.8,3.6,9,8,21.6,Unfastened,Yes,35,48.3,Normal
2025-05-07 02:24:00,T0456,EXC102,OP1002,Grading,Mining,Rainy,Flat,Day,26.7,Expert,8,1571.7,2.3,6,6,21.0,Fastened,No,35,42.0,Normal
2025-05-26 22:21:00,T0457,EXC104,OP1003,Grading,Underground Hard-Rock Mining,Windy,Flat,Day,27.8,Intermediate,6,1582.5,3.0,7,6,30.0,Fastened,No,35,42.4,Normal
2025-05-04 11:42:00,T0458,EXC101,OP1006,Trenching,Mining,Windy,Flat,Night,30.1,Beginner,8,1531.1,2.3,7,1,23.0,Fastened,No,45,66.3,Normal
2025-05-21 08:35:00,T0459,EXC102,OP1003,Earth Excavation,Construction,Windy,Flat,Day,33.7,Intermediate,8,1596.8,4.3,11,2,34.7,Fastened,No,60,78.6,Normal
2025-05-29 23:41:00,T0460,EXC102,OP1007,Demolition,Mining,Cloudy,Incline,Day,31.5,Expert,8,1508.8,1.4,1,25,28.3,Fastened,No,90,119.2,Normal
2025-05-06 00:55:00,T0461,EXC103,OP1007,Trenching,Mining,Sunny,Incline,Night,32.5,Expert,3,1566.0,4.2,8,7,25.8,Fastened,No,45,55.9,Normal
2025-05-16 22:46:00,T0462,EXC101,OP1000,Grading,Mining,Windy,Incline,Night,28.1,Intermediate,8,1550.5,6.6,10,43,5.6,Fastened,No,35,61.8,Normal
2025-05-29 20:09:00,T0463,EXC100,OP1007,Trenching,Construction,Windy,Incline,Night,30.2,Expert,4,1577.5,6.5,11,21,47.7,Fastened,No,45,63.4,Normal
2025-05-19 09:19:00,T0464,EXC103,OP1002,Material Loading,Underground Hard-Rock Mining,Rainy,Flat,Day,25.4,Expert,3,1596.9,3.6,8,11,5.2,Unfastened,Yes,30,30.4,Normal
2025-05-14 18:05:00,T0465,EXC105,OP1005,Earth Excavation,Underground Hard-Rock Mining,Sunny,Incline,Day,15.6,Beginner,5,1568.6,2.7,1,59,35.3,Fastened,Yes,60,110.6,Unusual
2025-05-14 04:08:00,T0466,EXC101,OP1003,Material Loading,Construction,Rainy,Incline,Day,34.9,Intermediate,8,1565.0,2.7,4,14,29.8,Fastened,No,30,49.1,Normal
2025-05-08 11:40:00,T0467,EXC102,OP1002,Trenching,Underground Hard-Rock Mining,Windy,Incline,Day,20.6,Expert,8,1570.6,3.7,7,4,7.0,Fastened,No,45,57.9,Normal
2025-05-25 20:54:00,T0468,EXC100,OP1001,Demolition,Underground Hard-Rock Mining,Rainy,Flat,Night,21.7,Expert,4,1584.1,3.5,9,1,42.8,Fastened,No,90,104.1,Normal
2025-05-28 06:09:00,T0469,EXC100,OP1004,Grading,Underground Hard-Rock Mining,Rainy,Incline,Day,24.9,Beginner,4,1572.7,4.4,9,3,11.0,Fastened,No,35,64.1,Normal
2025-05-29 09:24:00,T0470,EXC100,OP1004,Demolition,Underground Hard-Rock Mining,Windy,Incline,Day,24.7,Beginner,4,1584.2,1.2,2,5,46.3,Fastened,No,90,152.9,Normal
2025-05-04 01:30:00,T0471,EXC102,OP1005,Demolition,Underground Hard-Rock Mining,Cloudy,Rocky,Day,24.6,Beginner,8,1596.7,5.7,12,14,35.0,Fastened,No,90,146.3,Normal
2025-05-12 16:35:00,T0472,EXC100,OP1002,Earth Excavation,Mining,Sunny,Flat,Day,33.8,Expert,4,1576.1,5.4,14,6,30.6,Fastened,No,60,56.5,Normal
2025-05-05 03:42:00,T0473,EXC104,OP1005,Grading,Construction,Windy,Flat,Day,23.5,Beginner,6,1556.2,1.5,4,12,32.0,Fastened,No,35,54.0,Normal
2025-05-01 14:39:00,T0474,EXC102,OP1007,Earth Excavation,Mining,Cloudy,Rocky,Night,27.1,Expert,8,1508.7,1.9,2,11,12.9,Fastened,No,60,70.0,Normal
2025-05-10 01:04:00,T0475,EXC105,OP1007,Material Loading,Underground Hard-Rock Mining,Cloudy,Incline,Day,25.9,Expert,5,1502.9,7.8,12,50,26.9,Fastened,Yes,30,43.9,Unusual
2025-05-26 23:46:00,T0476,EXC100,OP1000,Trenching,Construction,Rainy,Incline,Night,36.1,Intermediate,4,1590.0,6.2,12,7,2.3,Fastened,Yes,45,74.9,Normal
2025-05-27 13:49:00,T0477,EXC100,OP1000,Demolition,Construction,Cloudy,Incline,Day,40.7,Intermediate,4,1577.9,2.1,1,34,40.5,Fastened,No,90,136.2,Normal
2025-05-13 00:14:00,T0478,EXC102,OP1006,Grading,Underground Hard-Rock Mining,Windy,Flat,Night,31.2,Beginner,8,1594.8,3.4,8,8,22.8,Unfastened,Yes,35,57.7,Normal
2025-05-26 07:09:00,T0479,EXC102,OP1006,Material Loading,Construction,Cloudy,Incline,Day,21.4,Beginner,8,1572.4,4.0,6,23,4.9,Fastened,No,30,56.3,Normal
2025-05-07 08:31:00,T0480,EXC103,OP1001,Trenching,Construction,Cloudy,Incline,Day,34.1,Expert,3,1513.5,6.3,11,16,39.9,Fastened,No,45,55.3,Normal
2025-05-02 18:36:00,T0481,EXC103,OP1007,Grading,Construction,Rainy,Flat,Day,35.5,Expert,3,1524.6,4.1,8,35,30.6,Fastened,No,35,53.7,Normal
2025-05-21 15:37:00,T0482,EXC105,OP1007,Earth Excavation,Underground Hard-Rock Mining,Sunny,Incline,Day,22.3,Expert,5,1551.7,0.5,1,0,4.1,Fastened,No,60,63.0,Unusual
2025-05-03 12:18:00,T0483,EXC105,OP1001,Grading,Construction,Cloudy,Rocky,Day,39.0,Expert,5,1535.9,6.9,13,33,28.8,Fastened,No,35,47.1,Normal
2025-05-09 08:16:00,T0484,EXC101,OP1005,Earth Excavation,Mining,Sunny,Flat,Day,37.0,Beginner,8,1522.7,5.1,13,2,42.9,Fastened,No,60,77.7,Normal
2025-05-22 08:48:00,T0485,EXC102,OP1005,Demolition,Mining,Windy,Incline,Day,28.6,Beginner,8,1559.6,6.5,10,30,27.7,Unfastened,Yes,90,169.0,Normal
2025-05-06 00:03:00,T0486,EXC102,OP1001,Earth Excavation,Mining,Rainy,Flat,Night,35.7,Expert,8,1500.4,4.7,11,11,32.1,Fastened,No,60,71.1,Normal
2025-05-22 20:33:00,T0487,EXC101,OP1000,Demolition,Underground Hard-Rock Mining,Sunny,Incline,Night,19.1,Intermediate,8,1551.8,3.7,7,1,22.8,Unfastened,Yes,90,123.8,Normal
2025-05-03 12:22:00,T0488,EXC103,OP1000,Demolition,Mining,Sunny,Incline,Day,36.0,Intermediate,3,1506.5,2.4,2,31,6.1,Fastened,No,90,124.9,Normal
2025-05-20 09:59:00,T0489,EXC105,OP1002,Trenching,Mining,Sunny,Incline,Night,29.2,Expert,5,1548.2,1.2,1,18,20.3,Fastened,No,45,57.2,Normal
2025-05-19 23:00:00,T0490,EXC105,OP1001,Grading,Mining,Sunny,Flat,Day,35.5,Expert,5,1526.0,6.8,12,65,3.3,Fastened,Yes,35,51.4,Unusual
2025-05-26 14:10:00,T0491,EXC101,OP1003,Material Loading,Underground Hard-Rock Mining,Sunny,Incline,Night,15.6,Intermediate,8,1510.0,1.6,1,21,25.7,Fastened,No,30,47.3,Normal
2025-05-13 05:53:00,T0492,EXC102,OP1000,Earth Excavation,Underground Hard-Rock Mining,Rainy,Rocky,Night,18.7,Intermediate,8,1577.0,2.8,6,4,34.0,Fastened,No,60,97.3,Normal
2025-05-08 04:12:00,T0493,EXC101,OP1007,Demolition,Mining,Cloudy,Rocky,Night,28.0,Expert,8,1561.9,2.3,5,6,29.8,Fastened,No,90,111.3,Normal
2025-05-08 07:01:00,T0494,EXC105,OP1000,Material Loading,Construction,Cloudy,Incline,Day,34.3,Intermediate,5,1559.9,7.7,14,38,30.3,Fastened,No,30,48.3,Normal
2025-05-25 07:09:00,T0495,EXC104,OP1006,Material Loading,Construction,Windy,Flat,Night,26.9,Beginner,6,1590.9,2.6,3,33,10.4,Fastened,No,30,49.7,Normal
2025-05-08 03:21:00,T0496,EXC100,OP1007,Grading,Underground Hard-Rock Mining,Sunny,Flat,Day,27.7,Expert,4,1562.0,2.4,6,7,24.5,Fastened,No,35,27.6,Normal
2025-05-26 05:55:00,T0497,EXC100,OP1004,Earth Excavation,Construction,Sunny,Incline,Day,29.7,Beginner,4,1565.9,6.6,9,46,19.5,Fastened,Yes,60,111.3,Normal
2025-05-19 14:25:00,T0498,EXC101,OP1007,Trenching,Construction,Windy,Rocky,Day,29.9,Expert,8,1568.1,3.2,8,0,11.9,Unfastened,Yes,45,58.5,Normal
2025-05-11 20:08:00,T0499,EXC102,OP1005,Earth Excavation,Construction,Rainy,Flat,Day,23.8,Beginner,8,1575.5,4.0,4,48,20.9,Fastened,Yes,60,112.9,Normal
2025-05-17 08:18:00,T0500,EXC104,OP1004,Earth Excavation,Mining,Windy,Flat,Night,23.0,Beginner,6,1586.2,3.4,10,1,24.0,Fastened,No,60,86.9,Normal
2025-05-24 04:12:00,T0501,EXC101,OP1001,Demolition,Mining,Rainy,Flat,Day,33.2,Expert,8,1514.7,6.7,14,42,37.8,Unfastened,Yes,90,107.1,Normal
2025-05-04 19:22:00,T0502,EXC103,OP1004,Grading,Construction,Windy,Incline,Day,23.5,Beginner,3,1570.3,6.4,11,14,42.6,Fastened,No,35,60.8,Normal
2025-05-16 12:06:00,T0503,EXC103,OP1006,Trenching,Construction,Rainy,Rocky,Day,19.0,Beginner,3,1574.9,4.7,9,8,33.8,Fastened,No,45,89.6,Normal
2025-05-11 06:08:00,T0504,EXC100,OP1001,Demolition,Mining,Cloudy,Flat,Night,30.4,Expert,4,1536.9,6.8,13,58,46.5,Unfastened,Yes,90,102.7,Unusual
2025-05-30 21:45:00,T0505,EXC100,OP1006,Trenching,Construction,Cloudy,Flat,Night,33.6,Beginner,4,1539.2,2.7,5,29,19.2,Fastened,No,45,67.1,Normal
2025-05-30 20:26:00,T0506,EXC101,OP1000,Earth Excavation,Construction,Cloudy,Rocky,Night,26.7,Intermediate,8,1502.1,6.1,9,46,43.0,Fastened,Yes,60,92.6,Unusual
2025-05-01 16:52:00,T0507,EXC104,OP1007,Material Loading,Construction,Windy,Flat,Day,33.8,Expert,6,1545.4,5.1,11,36,22.7,Fastened,No,30,50.4,Normal
2025-05-18 12:03:00,T0508,EXC100,OP1004,Material Loading,Mining,Windy,Rocky,Night,32.3,Beginner,4,1507.8,2.7,3,26,46.5,Fastened,No,30,57.0,Normal
2025-05-06 10:06:00,T0509,EXC105,OP1000,Trenching,Mining,Windy,Rocky,Day,30.2,Intermediate,5,1567.7,7.0,14,20,17.2,Fastened,No,45,63.2,Normal
2025-05-31 04:01:00,T0510,EXC100,OP1002,Grading,Construction,Cloudy,Incline,Day,27.0,Expert,4,1580.6,2.9,4,17,17.1,Fastened,No,35,54.5,Normal
2025-05-02 10:15:00,T0511,EXC104,OP1003,Grading,Underground Hard-Rock Mining,Rainy,Flat,Day,14.4,Intermediate,6,1508.6,5.2,12,13,22.9,Fastened,No,35,50.3,Normal
2025-05-02 11:49:00,T0512,EXC101,OP1004,Earth Excavation,Mining,Rainy,Rocky,Night,29.1,Beginner,8,1561.3,2.8,4,7,48.5,Fastened,No,60,113.2,Normal
2025-05-17 08:35:00,T0513,EXC104,OP1005,Material Loading,Underground Hard-Rock Mining,Rainy,Incline,Day,18.6,Beginner,6,1532.7,4.7,7,23,45.4,Fastened,No,30,64.5,Normal
2025-05-22 12:15:00,T0514,EXC101,OP1002,Trenching,Mining,Rainy,Rocky,Day,24.8,Expert,8,1532.5,6.0,11,27,38.3,Fastened,No,45,71.9,Normal
2025-05-11 17:22:00,T0515,EXC104,OP1000,Earth Excavation,Underground Hard-Rock Mining,Cloudy,Flat,Day,18.3,Intermediate,6,1593.4,2.2,3,19,25.5,Fastened,No,60,74.9,Normal
2025-05-16 05:46:00,T0516,EXC103,OP1000,Demolition,Construction,Rainy,Incline,Night,27.6,Intermediate,3,1551.8,3.7,6,7,31.6,Fastened,No,90,144.5,Normal
2025-05-09 01:34:00,T0517,EXC100,OP1002,Material Loading,Underground Hard-Rock Mining,Sunny,Rocky,Night,24.4,Expert,4,1581.8,1.7,3,9,5.3,Fastened,No,30,36.0,Normal
2025-05-19 23:59:00,T0518,EXC103,OP1001,Grading,Mining,Rainy,Flat,Night,29.9,Expert,3,1513.5,4.6,11,29,30.5,Fastened,No,35,53.0,Normal
2025-05-03 01:06:00,T0519,EXC101,OP1000,Earth Excavation,Underground Hard-Rock Mining,Sunny,Incline,Day,23.8,Intermediate,8,1593.2,2.1,2,26,43.8,Fastened,No,60,89.1,Normal
2025-05-16 07:42:00,T0520,EXC103,OP1002,Trenching,Construction,Cloudy,Flat,Night,20.6,Expert,3,1507.1,2.7,6,3,46.9,Fastened,No,45,52.7,Normal
2025-05-24 16:34:00,T0521,EXC100,OP1006,Demolition,Mining,Cloudy,Rocky,Night,29.2,Beginner,4,1544.2,5.4,12,6,18.7,Fastened,No,90,144.8,Normal
2025-05-18 14:57:00,T0522,EXC101,OP1000,Grading,Underground Hard-Rock Mining,Rainy,Flat,Day,18.0,Intermediate,8,1566.9,3.7,10,3,46.5,Fastened,No,35,41.0,Normal
2025-05-15 17:54:00,T0523,EXC102,OP1001,Earth Excavation,Underground Hard-Rock Mining,Windy,Rocky,Night,13.9,Expert,8,1519.0,3.0,6,10,37.4,Fastened,No,60,68.8,Normal
2025-05-10 00:12:00,T0524,EXC103,OP1001,Trenching,Underground Hard-Rock Mining,Windy,Rocky,Day,12.5,Expert,3,1587.5,6.3,14,11,44.1,Fastened,No,45,56.7,Normal
2025-05-25 06:40:00,T0525,EXC100,OP1005,Earth Excavation,Mining,Windy,Incline,Day,31.4,Beginner,4,1554.7,1.1,1,13,48.9,Fastened,No,60,106.7,Normal
2025-05-02 23:00:00,T0526,EXC101,OP1001,Earth Excavation,Mining,Windy,Rocky,Day,23.8,Expert,8,1588.8,5.6,12,1,20.4,Fastened,No,60,70.1,Normal
2025-05-24 00:53:00,T0527,EXC100,OP1001,Material Loading,Construction,Cloudy,Flat,Night,25.3,Expert,4,1532.1,3.5,9,5,24.4,Fastened,No,30,29.4,Normal
2025-05-08 17:38:00,T0528,EXC101,OP1005,Demolition,Underground Hard-Rock Mining,Rainy,Incline,Day,22.9,Beginner,8,1557.6,5.0,9,4,21.5,Fastened,No,90,176.3,Normal
2025-05-31 00:16:00,T0529,EXC105,OP1005,Demolition,Underground Hard-Rock Mining,Cloudy,Incline,Day,22.0,Beginner,5,1554.4,4.7,10,1,9.2,Fastened,No,90,153.1,Normal
2025-05-22 15:02:00,T0530,EXC103,OP1007,Earth Excavation,Underground Hard-Rock Mining,Windy,Flat,Day,27.2,Expert,3,1573.2,2.0,5,13,33.9,Fastened,No,60,66.4,Normal
2025-05-24 01:19:00,T0531,EXC105,OP1002,Trenching,Mining,Sunny,Flat,Day,17.8,Expert,5,1558.9,4.4,9,23,39.0,Fastened,No,45,50.5,Normal
2025-05-25 14:17:00,T0532,EXC100,OP1002,Material Loading,Construction,Sunny,Incline,Day,35.8,Expert,4,1502.5,7.9,14,17,6.9,Fastened,No,30,40.4,Unusual
2025-05-29 07:29:00,T0533,EXC102,OP1005,Earth Excavation,Construction,Sunny,Flat,Day,20.5,Beginner,8,1536.4,2.6,4,14,17.0,Fastened,No,60,77.4,Normal
2025-05-19 22:00:00,T0534,EXC102,OP1004,Demolition,Construction,Windy,Incline,Day,25.5,Beginner,8,1518.2,5.7,12,2,32.8,Fastened,No,90,169.4,Normal
2025-05-01 23:54:00,T0535,EXC103,OP1004,Earth Excavation,Underground Hard-Rock Mining,Windy,Rocky,Day,15.8,Beginner,3,1546.0,2.9,5,11,42.2,Fastened,No,60,105.6,Normal
2025-05-10 13:31:00,T0536,EXC104,OP1004,Trenching,Mining,Rainy,Rocky,Night,30.3,Beginner,6,1595.6,2.7,3,36,10.2,Fastened,No,45,95.1,Normal
2025-05-09 06:25:00,T0537,EXC101,OP1000,Material Loading,Underground Hard-Rock Mining,Rainy,Flat,Day,21.6,Intermediate,8,1599.6,2.8,6,9,18.7,Fastened,No,30,37.9,Normal
2025-05-07 22:11:00,T0538,EXC102,OP1006,Earth Excavation,Mining,Sunny,Flat,Day,22.4,Beginner,8,1587.1,4.3,9,17,27.4,Fastened,No,60,87.9,Normal
2025-05-24 23:38:00,T0539,EXC101,OP1002,Grading,Mining,Rainy,Incline,Day,38.4,Expert,8,1542.1,4.9,5,63,46.7,Fastened,Yes,35,69.6,Unusual
2025-05-05 23:26:00,T0540,EXC103,OP1005,Trenching,Mining,Windy,Incline,Day,34.0,Beginner,3,1586.7,7.5,13,22,6.9,Unfastened,Yes,45,83.7,Normal
2025-05-30 17:45:00,T0541,EXC101,OP1001,Earth Excavation,Underground Hard-Rock Mining,Windy,Rocky,Night,15.4,Expert,8,1522.4,5.8,13,0,30.7,Unfastened,Yes,60,71.5,Normal
2025-05-27 10:16:00,T0542,EXC100,OP1001,Material Loading,Underground Hard-Rock Mining,Windy,Rocky,Day,26.2,Expert,4,1556.0,5.8,8,53,42.4,Fastened,Yes,30,55.0,Normal
2025-05-01 20:57:00,T0543,EXC104,OP1006,Material Loading,Underground Hard-Rock Mining,Sunny,Rocky,Day,24.5,Beginner,6,1578.9,3.5,4,35,15.0,Fastened,No,30,57.5,Normal
2025-05-15 02:25:00,T0544,EXC101,OP1000,Demolition,Mining,Rainy,Flat,Day,32.2,Intermediate,8,1583.0,1.4,3,2,26.8,Fastened,No,90,134.2,Normal
2025-05-01 16:32:00,T0545,EXC102,OP1000,Demolition,Construction,Windy,Rocky,Night,30.4,Intermediate,8,1535.0,3.5,7,9,41.7,Fastened,No,90,135.6,Normal
2025-05-15 02:17:00,T0546,EXC103,OP1002,Grading,Construction,Windy,Flat,Night,25.4,Expert,3,1500.8,5.2,14,5,36.8,Fastened,No,35,40.2,Unusual
2025-05-25 21:16:00,T0547,EXC100,OP1005,Earth Excavation,Underground Hard-Rock Mining,Sunny,Flat,Day,15.4,Beginner,4,1582.5,0.5,1,1,42.1,Fastened,No,60,80.5,Unusual
2025-05-11 19:05:00,T0548,EXC102,OP1000,Demolition,Underground Hard-Rock Mining,Windy,Rocky,Night,23.5,Intermediate,8,1528.1,3.5,8,3,42.1,Fastened,No,90,134.1,Normal
2025-05-21 16:55:00,T0549,EXC105,OP1006,Earth Excavation,Construction,Cloudy,Incline,Day,27.2,Beginner,5,1563.9,6.9,12,27,22.2,Fastened,No,60,108.1,Normal
2025-05-28 09:20:00,T0550,EXC102,OP1002,Earth Excavation,Construction,Sunny,Rocky,Day,35.5,Expert,8,1514.6,2.9,2,46,16.6,Fastened,Yes,60,87.5,Normal
2025-05-02 17:14:00,T0551,EXC105,OP1004,Material Loading,Underground Hard-Rock Mining,Cloudy,Rocky,Day,22.8,Beginner,5,1589.4,5.6,13,8,13.5,Fastened,No,30,52.0,Normal
2025-05-15 04:27:00,T0552,EXC100,OP1000,Grading,Construction,Rainy,Flat,Night,25.5,Intermediate,4,1556.9,4.2,8,27,24.1,Fastened,No,35,57.8,Normal
2025-05-16 19:14:00,T0553,EXC104,OP1005,Demolition,Construction,Sunny,Flat,Day,28.5,Beginner,6,1576.5,5.4,13,7,49.3,Fastened,No,90,124.3,Normal
2025-05-24 21:32:00,T0554,EXC100,OP1004,Material Loading,Underground Hard-Rock Mining,Cloudy,Incline,Day,22.1,Beginner,4,1574.0,7.6,14,29,42.0,Fastened,No,30,62.2,Normal
2025-05-01 11:29:00,T0555,EXC100,OP1003,Material Loading,Underground Hard-Rock Mining,Cloudy,Incline,Day,28.0,Intermediate,4,1589.8,0.8,1,6,37.7,Fastened,No,30,37.7,Unusual
2025-05-16 21:15:00,T0556,EXC105,OP1002,Grading,Underground Hard-Rock Mining,Rainy,Incline,Night,28.7,Expert,5,1503.3,7.4,14,11,7.7,Unfastened,Yes,35,44.4,Unusual
2025-05-21 22:05:00,T0557,EXC101,OP1001,Demolition,Mining,Sunny,Incline,Day,32.0,Expert,8,1514.0,4.1,7,11,27.3,Fastened,No,90,103.7,Normal
2025-05-02 01:20:00,T0558,EXC101,OP1001,Demolition,Construction,Sunny,Incline,Night,30.4,Expert,8,1558.0,4.9,8,18,23.4,Fastened,No,90,107.5,Normal
2025-05-13 23:44:00,T0559,EXC100,OP1001,Grading,Mining,Windy,Rocky,Night,29.2,Expert,4,1581.5,5.4,12,14,33.6,Fastened,No,35,46.1,Normal
2025-05-24 09:59:00,T0560,EXC104,OP1006,Material Loading,Mining,Windy,Flat,Night,32.3,Beginner,6,1552.8,2.7,6,9,35.6,Fastened,No,30,44.2,Normal
2025-05-30 05:56:00,T0561,EXC104,OP1007,Trenching,Underground Hard-Rock Mining,Cloudy,Rocky,Day,22.1,Expert,6,1551.8,1.8,2,20,32.1,Fastened,No,45,53.8,Normal
2025-05-05 06:22:00,T0562,EXC105,OP1002,Demolition,Mining,Sunny,Flat,Day,24.8,Expert,5,1526.4,1.3,1,11,46.9,Unfastened,Yes,90,91.8,Normal
